SITE,PLOT,TREAT,SPP,DBH_CM,CANOPY,STEM_TYPE,CLUMP_TYPE,DIV,HEIGHT_M
DALTON,55_3,3,BENE,0.64,40,CLUMP,,d,2.1
DALTON,55_3,3,BENE,2.62,95,CLUMP,END,d,4.3
DALTON,55_3,3,SALIX,1.6,20,CLUMP,START,d,2.1
DALTON,55_3,3,SALIX,2.54,70,CLUMP,,d,3
DALTON,55_3,3,SALIX,1.42,80,CLUMP,,d,2.1
DALTON,55_3,3,SALIX,1.91,70,CLUMP,END,d,2.7
DALTON,55_3,3,BENE,2.06,40,IND,,d,2.4
DALTON,55_3,3,BENE,1.27,0,IND,,d,0.9
DALTON,55_3,3,BENE,2.46,60,IND,,d,1.1
DALTON,55_3,3,BENE,0.48,100,IND,,d,0.5
DALTON,55_3,3,SALIX,1.27,50,IND,,d,0.9
DALTON,55_3,3,BENE,1.04,10,CLUMP,START,d,0.6
DALTON,55_3,3,BENE,2.46,80,CLUMP,,d,4.9
DALTON,55_3,3,BENE,1.6,80,CLUMP,,d,2.1
DALTON,55_3,3,BENE,0.97,95,CLUMP,END,d,3
DALTON,55_3,3,BENE,0.86,30,IND,,d,1.8
DALTON,55_3,3,BENE,1.35,10,IND,,d,0.9
DALTON,55_3,3,BENE,2.24,70,IND,,d,1.5
DALTON,55_3,3,BENE,1.27,10,IND,,d,0.6
DALTON,55_3,3,BENE,1.91,80,IND,,d,6.1
DALTON,55_3,3,BENE,1.83,85,IND,,d,3
DALTON,55_3,3,BENE,3.81,80,IND,,d,6.7
DALTON,55_3,3,BENE,2.39,90,IND,,d,4.6
DALTON,55_3,3,SALIX,0.33,40,CLUMP,START,d,0.2
DALTON,55_3,3,SALIX,0.41,40,CLUMP,END,d,0.3
DALTON,55_3,3,SALIX,2.06,60,CLUMP,START,d,3
DALTON,55_3,3,SALIX,0.71,50,CLUMP,END,d,0.6
DALTON,55_3,3,BENE,1.68,40,IND,,d,0.9
DALTON,55_3,3,BENE,1.98,10,IND,,d,3
DALTON,55_3,3,BENE,2.31,90,IND,,d,2.7
DALTON,55_3,3,BENE,1.35,40,CLUMP,START,d,0.9
DALTON,55_3,3,BENE,1.91,40,CLUMP,,d,0.9
DALTON,55_3,3,BENE,0.79,70,CLUMP,END,d,2.1
DALTON,55_3,3,BENE,0.79,60,IND,,d,2.4
DALTON,55_3,3,BENE,1.35,0,CLUMP,START,d,0.6
DALTON,55_3,3,BENE,1.27,20,CLUMP,,d,0.6
DALTON,55_3,3,BENE,0.97,70,CLUMP,END,d,2.1
DALTON,55_3,3,BENE,0.48,100,IND,,d,0.3
DALTON,55_3,3,BENE,1.35,90,IND,,d,6.1
DALTON,55_3,3,BENE,0.97,80,IND,,d,2.3
DALTON,55_3,3,BENE,0.97,90,IND,,d,2.3
DALTON,55_3,3,BENE,0.48,40,CLUMP,START,d,0.3
DALTON,55_3,3,BENE,1.75,30,CLUMP,END,d,0.9
DALTON,55_3,3,SALIX,0.48,50,IND,,d,0.5
DALTON,55_3,3,SALIX,0.48,50,IND,,d,0.3
DALTON,55_3,3,SALIX,1.83,0,CLUMP,START,d,0.2
DALTON,55_3,3,SALIX,1.12,0,CLUMP,END,d,0.2
DALTON,55_3,3,BENE,0.41,50,IND,,d,1.5
DALTON,55_3,3,BENE,1.12,90,CLUMP,START,d,2.6
DALTON,55_3,3,BENE,3.17,100,CLUMP,,d,3.7
DALTON,55_3,3,BENE,2.31,100,CLUMP,END,d,3.7
DALTON,55_3,3,BENE,0.33,100,IND,,d,0.2
DALTON,55_3,3,BENE,0.97,90,IND,,d,2.4
DALTON,55_3,3,BENE,5.79,90,CLUMP,START,d,7.6
DALTON,55_3,3,BENE,3.89,90,CLUMP,END,d,4.9
DALTON,55_3,3,BENE,0.15,15,CLUMP,START,d,1.5
DALTON,55_3,3,BENE,2.54,90,CLUMP,END,d,3.7
DALTON,55_3,3,BENE,3.89,100,CLUMP,START,d,3.7
DALTON,55_3,3,BENE,2.46,100,CLUMP,END,d,2.4
DALTON,55_3,3,BENE,2.54,10,IND,,d,0.9
DALTON,55_3,3,BENE,2.77,100,IND,,d,4
DALTON,55_3,3,BENE,2.87,10,IND,,d,1.1
DALTON,55_3,3,BENE,1.04,10,CLUMP,START,d,0.6
DALTON,55_3,3,BENE,0.64,25,CLUMP,END,d,0.3
DALTON,55_3,3,BENE,1.5,10,IND,,d,0.6
DALTON,55_3,3,BENE,1.04,15,IND,,d,0.3
DALTON,55_3,3,BENE,2.54,25,IND,,d,1.1
DALTON,55_3,3,SALIX,1.27,20,CLUMP,START,d,1.2
DALTON,55_3,3,SALIX,1.5,85,CLUMP,END,d,2.7
DALTON,55_3,3,SALIX,0.56,25,IND,,d,0.5
DALTON,55_3,3,BENE,1.19,80,CLUMP,START,d,3
DALTON,55_3,3,BENE,0.79,30,CLUMP,END,d,0.5
DALTON,55_3,3,BENE,2.39,90,CLUMP,START,d,3.7
DALTON,55_3,3,BENE,3.17,90,CLUMP,END,d,4.9
DALTON,55_3,3,BENE,1.91,50,IND,,d,0.9
DALTON,55_3,3,BENE,0.71,50,IND,,d,0.3
DALTON,55_3,3,BENE,1.19,50,IND,,d,0.8
DALTON,55_3,3,BENE,1.27,10,IND,,d,0.6
DALTON,55_3,3,BENE,0.33,0,CLUMP,START,d,0.1
DALTON,55_3,3,BENE,0.41,0,CLUMP,,d,0.1
DALTON,55_3,3,BENE,0.23,100,CLUMP,END,d,0.1
DALTON,55_3,3,BENE,0.41,100,IND,,d,0.6
DALTON,55_3,3,BENE,0.41,100,IND,,d,0.5
DALTON,55_3,3,BENE,0.97,80,IND,,d,2.7
DALTON,55_3,3,BENE,0.23,100,IND,,d,0.2
DALTON,55_3,3,BENE,0.71,80,IND,,d,0.2
DALTON,55_3,3,BENE,1.83,10,IND,,d,1.2
DALTON,55_3,3,BENE,1.12,30,IND,,d,0.5
DALTON,55_3,3,BENE,2.24,5,IND,,d,1.1
DALTON,55_3,3,BENE,1.35,10,IND,,d,0.8
DALTON,55_3,3,BENE,0.79,5,IND,,d,0.6
DALTON,55_3,3,BENE,3.96,80,IND,,d,6.1
DALTON,55_3,3,BENE,0.71,10,IND,,d,0.3
DALTON,55_3,3,BENE,1.12,25,IND,,d,0.8
DALTON,55_3,3,BENE,1.27,25,IND,,d,0.6
DALTON,55_3,3,BENE,3.81,70,IND,,d,6.1
DALTON,55_3,3,BENE,2.39,100,IND,,d,4.3
DALTON,55_3,3,BENE,0.86,90,IND,,d,1.8
DALTON,55_3,3,BENE,0.71,90,IND,,d,2
DALTON,55_3,3,SALIX,0.79,20,IND,,d,0.5
DALTON,55_3,3,SALIX,0.56,10,CLUMP,START,d,0.2
DALTON,55_3,3,BENE,0.79,0,CLUMP,,d,0.3
DALTON,55_3,3,BENE,1.04,0,CLUMP,,d,0.3
DALTON,55_3,3,BENE,1.68,10,CLUMP,END,d,0.9
DALTON,55_3,3,BENE,0.71,20,CLUMP,START,d,0.3
DALTON,55_3,3,BENE,1.83,10,CLUMP,END,d,0.9
DALTON,55_3,3,BENE,1.35,90,IND,,d,2.7
DALTON,55_3,3,BENE,1.19,50,CLUMP,START,d,0.9
DALTON,55_3,3,BENE,0.71,50,CLUMP,END,d,0.6
DALTON,55_3,3,SALIX,0.23,100,IND,,d,0.2
DALTON,55_3,3,SALIX,1.27,0,CLUMP,START,d,1.2
DALTON,55_3,3,SALIX,1.75,80,CLUMP,,d,3
DALTON,55_3,3,SALIX,1.83,10,CLUMP,,d,3
DALTON,55_3,3,SALIX,1.35,50,CLUMP,END,d,1.8
DALTON,55_3,3,ALCR,0.23,100,IND,,d,0.1
DALTON,55_3,3,BENE,0.64,90,IND,,d,2.1
DALTON,55_3,3,BENE,3.89,100,IND,,d,5.5
DALTON,55_3,3,PIGL,0.15,100,IND,,c,0.1
DALTON,55_3,3,SALIX,1.91,90,CLUMP,START,d,1.5
DALTON,55_3,3,SALIX,1.42,40,CLUMP,,d,1.5
DALTON,55_3,3,SALIX,1.75,90,CLUMP,END,d,3
DALTON,55_3,3,BENE,1.12,15,CLUMP,START,d,0.6
DALTON,55_3,3,BENE,1.5,10,CLUMP,,d,0.9
DALTON,55_3,3,BENE,1.83,5,CLUMP,,d,1.2
DALTON,55_3,3,BENE,1.04,80,CLUMP,,d,2.4
DALTON,55_3,3,BENE,1.83,75,CLUMP,END,d,2.7
DALTON,55_3,3,ALCR,1.42,0,CLUMP,START,d,0.9
DALTON,55_3,3,ALCR,0.86,0,CLUMP,END,d,0.3
DALTON,55_3,3,ALCR,0.71,20,IND,,d,0.5
DALTON,55_3,3,ALCR,0.56,90,IND,,d,0.3
DALTON,55_3,3,BENE,1.75,20,IND,,d,1.2
DALTON,55_3,3,BENE,2.54,100,IND,,d,3.7
DALTON,55_3,3,ALCR,1.35,5,IND,,d,2.7
DALTON,55_3,3,BENE,2.13,0,CLUMP,START,d,0.6
DALTON,55_3,3,BENE,2.31,95,CLUMP,,d,4.3
DALTON,55_3,3,BENE,1.19,80,CLUMP,END,d,5.5
DALTON,55_3,3,ALCR,0.86,80,IND,,d,0.6
DALTON,55_3,3,SALIX,2.39,100,CLUMP,START,d,2.7
DALTON,55_3,3,SALIX,1.75,70,CLUMP,END,d,2.3
DALTON,55_3,3,ALCR,2.24,30,CLUMP,START,d,1.2
DALTON,55_3,3,ALCR,1.68,20,CLUMP,END,d,0.9
DALTON,55_3,3,ALCR,3.1,0,IND,,d,1.1
DALTON,55_3,3,BENE,1.27,75,IND,,d,2.4
DALTON,55_3,3,BENE,1.42,5,IND,,d,0.9
DALTON,55_3,3,ALCR,0.71,5,CLUMP,START,d,0.5
DALTON,55_3,3,ALCR,1.19,0,CLUMP,,d,0.6
DALTON,55_3,3,ALCR,1.6,10,CLUMP,,d,0.6
DALTON,55_3,3,ALCR,2.62,0,CLUMP,,d,1.2
DALTON,55_3,3,ALCR,1.27,0,CLUMP,,d,0.6
DALTON,55_3,3,ALCR,3.02,100,CLUMP,,d,4.9
DALTON,55_3,3,ALCR,2.77,75,CLUMP,,d,2.7
DALTON,55_3,3,ALCR,2.62,80,CLUMP,END,d,3.7
DALTON,55_3,3,BENE,1.83,70,IND,,d,2.4
DALTON,55_3,3,SALIX,0.86,50,CLUMP,START,d,0.6
DALTON,55_3,3,SALIX,0.71,0,CLUMP,END,d,0.6
DALTON,55_3,3,BENE,1.19,90,IND,,d,2.7
DALTON,55_3,3,BENE,0.79,90,IND,,d,2.3
DALTON,55_3,3,BENE,1.27,80,IND,,d,1.5
DALTON,55_3,3,BENE,0.71,30,IND,,d,0.3
DALTON,55_3,3,BENE,2.54,90,CLUMP,START,d,3.7
DALTON,55_3,3,BENE,1.75,90,CLUMP,,d,2.4
DALTON,55_3,3,BENE,0.97,2,CLUMP,,d,1.5
DALTON,55_3,3,BENE,1.12,10,CLUMP,END,d,0.9
DALTON,55_3,3,BENE,2.62,90,IND,,d,3.4
DALTON,55_3,3,BENE,0.79,75,IND,,d,2.4
DALTON,55_3,3,BENE,4.22,0,IND,,d,3
DALTON,55_3,3,BENE,0.79,90,IND,,d,1.8
DALTON,55_3,3,BENE,2.39,0,IND,,d,0.9
DALTON,55_3,3,BENE,1.75,80,CLUMP,START,d,0.6
DALTON,55_3,3,BENE,1.75,0,CLUMP,END,d,0.2
DALTON,55_3,3,BENE,1.42,10,IND,,d,0.5
DALTON,55_3,3,BENE,1.6,20,CLUMP,START,d,0.3
DALTON,55_3,3,BENE,0.86,5,CLUMP,END,d,0.3
DALTON,55_3,3,BENE,1.12,60,CLUMP,START,d,0.3
DALTON,55_3,3,BENE,0.79,80,CLUMP,END,d,0.1
DALTON,55_3,3,BENE,0.64,80,IND,,d,2.1
DALTON,55_3,3,SALIX,1.6,20,CLUMP,START,d,0.9
DALTON,55_3,3,SALIX,0.97,12,CLUMP,,d,2.3
DALTON,55_3,3,SALIX,0.71,9,CLUMP,END,d,2.1
DALTON,55_3,3,SALIX,2.95,37,CLUMP,START,d,3.7
DALTON,55_3,3,SALIX,0.97,12,CLUMP,,d,2.1
DALTON,55_3,3,SALIX,1.27,16,CLUMP,END,d,2.1
DALTON,15_3,3,BENE,2.77,100,IND,,d,4.6
DALTON,15_3,3,BENE,0.86,30,IND,,d,4.6
DALTON,15_3,3,BENE,1.98,90,IND,,d,3
DALTON,15_3,3,BENE,0.64,5,CLUMP,START,d,0.3
DALTON,15_3,3,BENE,1.6,10,CLUMP,,d,0.9
DALTON,15_3,3,BENE,0.64,10,CLUMP,,d,0.3
DALTON,15_3,3,BENE,0.79,80,CLUMP,END,d,0.9
DALTON,15_3,3,BENE,1.19,10,IND,,d,0.3
DALTON,15_3,3,BENE,1.42,5,IND,,d,0.5
DALTON,15_3,3,BENE,0.86,50,CLUMP,START,d,0.3
DALTON,15_3,3,BENE,0.41,50,CLUMP,,d,0.2
DALTON,15_3,3,BENE,0.56,0,CLUMP,,d,0.2
DALTON,15_3,3,BENE,1.27,40,CLUMP,END,d,0.8
DALTON,15_3,3,BENE,0.71,30,IND,,d,1.8
DALTON,15_3,3,BENE,0.97,50,CLUMP,START,d,0.5
DALTON,15_3,3,BENE,0.71,25,CLUMP,END,d,0.6
DALTON,15_3,3,BENE,1.27,10,IND,,d,0.8
DALTON,15_3,3,BENE,1.35,10,IND,,d,0.6
DALTON,15_3,3,BENE,0.64,0,IND,,d,0.3
DALTON,15_3,3,BENE,0.71,5,IND,,d,0.5
DALTON,15_3,3,BENE,2.06,5,IND,,d,0.5
DALTON,15_3,3,BENE,0.41,50,CLUMP,START,d,0.2
DALTON,15_3,3,BENE,0.97,0,CLUMP,,d,0.8
DALTON,15_3,3,BENE,0.64,40,CLUMP,,d,0.6
DALTON,15_3,3,BENE,1.12,5,CLUMP,,d,0.8
DALTON,15_3,3,BENE,0.64,40,CLUMP,,d,0.9
DALTON,15_3,3,BENE,0.71,10,CLUMP,END,d,0.3
DALTON,15_3,3,BENE,0.86,10,IND,,d,0.4
DALTON,15_3,3,BENE,0.41,25,IND,,d,0.1
DALTON,15_3,3,BENE,1.19,5,IND,,d,0.7
DALTON,15_3,3,BENE,0.86,5,IND,,d,0.4
DALTON,15_3,3,BENE,1.12,20,CLUMP,START,d,0.9
DALTON,15_3,3,BENE,0.97,40,CLUMP,END,d,0.6
DALTON,15_3,3,BENE,1.19,5,IND,,d,0.6
DALTON,15_3,3,BENE,0.56,50,IND,,d,0.5
DALTON,15_3,3,BENE,0.48,75,IND,,d,0.6
DALTON,15_3,3,BENE,0.56,50,IND,,d,0.2
DALTON,15_3,3,BENE,1.12,5,IND,,d,0.3
DALTON,15_3,3,BENE,1.42,10,IND,,d,0.8
DALTON,15_3,3,BENE,1.42,10,IND,,d,0.3
DALTON,15_3,3,BENE,0.71,25,IND,,d,0.3
DALTON,15_3,3,BENE,0.71,0,IND,,d,0.9
DALTON,15_3,3,BENE,0.79,20,IND,,d,0.6
DALTON,15_3,3,BENE,0.41,5,IND,,d,0.2
DALTON,15_3,3,BENE,0.86,20,IND,,d,0.8
DALTON,15_3,3,BENE,0.64,2,CLUMP,START,d,0.6
DALTON,15_3,3,BENE,1.83,40,CLUMP,,d,1.2
DALTON,15_3,3,BENE,0.23,90,CLUMP,END,d,1.8
DALTON,15_3,3,BENE,0.64,5,IND,,d,0.1
DALTON,15_3,3,BENE,0.64,40,IND,,d,0.2
DALTON,15_3,3,BENE,1.12,50,IND,,d,0.2
DALTON,15_3,3,BENE,1.68,50,CLUMP,START,d,0.8
DALTON,15_3,3,BENE,1.5,5,CLUMP,,d,0.8
DALTON,15_3,3,BENE,0.86,10,CLUMP,,d,0.6
DALTON,15_3,3,BENE,0.56,10,CLUMP,END,d,0.3
DALTON,15_3,3,BENE,0.97,20,IND,,d,0.5
DALTON,15_3,3,BENE,0.79,20,CLUMP,START,d,0.6
DALTON,15_3,3,BENE,0.48,10,CLUMP,END,d,0.2
DALTON,15_3,3,BENE,0.79,20,IND,,d,0.2
DALTON,15_3,3,BENE,0.97,0,CLUMP,START,d,0.6
DALTON,15_3,3,BENE,0.41,15,CLUMP,END,d,0.1
DALTON,15_3,3,BENE,0.41,90,IND,,d,0.2
DALTON,15_3,3,BENE,1.6,30,IND,,d,1.2
DALTON,15_3,3,BENE,0.48,20,IND,,d,0.3
DALTON,15_3,3,BENE,1.91,80,IND,,d,1.4
DALTON,15_3,3,BENE,0.48,25,CLUMP,START,d,0.1
DALTON,15_3,3,BENE,0.56,30,CLUMP,END,d,0.1
DALTON,15_3,3,BENE,1.04,70,IND,,d,2.4
DALTON,15_3,3,BENE,0.33,40,IND,,d,0.1
DALTON,15_3,3,BENE,0.48,25,IND,,d,0.2
DALTON,15_3,3,BENE,0.48,10,IND,,d,0.2
DALTON,15_3,3,BENE,0.48,20,IND,,d,0.5
DALTON,15_3,3,BENE,0.48,10,IND,,d,0.2
DALTON,15_3,3,BENE,0.33,10,IND,,d,0.1
DALTON,15_3,3,BENE,0.64,10,IND,,d,0.1
DALTON,15_3,3,BENE,0.48,20,IND,,d,0.1
DALTON,15_3,3,BENE,1.98,40,IND,,d,1.2
DALTON,15_3,3,BENE,0.86,0,IND,,d,0.5
DALTON,15_3,3,BENE,0.86,5,IND,,d,0.9
DALTON,15_3,3,BENE,0.48,5,CLUMP,START,d,1.8
DALTON,15_3,3,BENE,0.79,5,CLUMP,,d,0.6
DALTON,15_3,3,BENE,0.56,15,CLUMP,,d,0.3
DALTON,15_3,3,BENE,0.79,10,CLUMP,END,d,0.5
DALTON,15_3,3,BENE,1.12,50,IND,,d,0.9
DALTON,15_3,3,BENE,0.48,20,IND,,d,0.2
DALTON,15_3,3,BENE,0.41,40,IND,,d,0.1
DALTON,15_3,3,BENE,0.23,20,IND,,d,0.1
DALTON,15_3,3,BENE,1.27,20,IND,,d,0.8
DALTON,15_3,3,BENE,0.71,10,IND,,d,0.5
DALTON,15_3,3,BENE,0.97,40,IND,,d,0.8
DALTON,15_3,3,BENE,0.64,80,IND,,d,0.2
DALTON,15_3,3,BENE,0.56,25,CLUMP,START,d,0.3
DALTON,15_3,3,BENE,0.86,20,CLUMP,END,d,0.3
DALTON,15_3,3,BENE,0.64,50,CLUMP,START,d,0.1
DALTON,15_3,3,BENE,0.86,0,CLUMP,END,d,0.3
DALTON,15_3,3,BENE,1.83,15,IND,,d,0.9
DALTON,15_3,3,BENE,1.27,0,CLUMP,START,d,1.2
DALTON,15_3,3,BENE,1.6,90,CLUMP,END,d,3
DALTON,15_3,3,BENE,0.23,30,IND,,d,0.2
DALTON,15_3,3,BENE,0.48,40,CLUMP,START,d,0.2
DALTON,15_3,3,BENE,0.56,25,CLUMP,END,d,0.2
DALTON,15_3,3,BENE,1.12,80,IND,,d,0.6
DALTON,15_3,3,BENE,0.15,50,IND,,d,0.1
DALTON,15_3,3,BENE,0.33,10,IND,,d,0.1
DALTON,15_3,3,BENE,0.79,0,CLUMP,START,d,0.3
DALTON,15_3,3,BENE,0.41,0,CLUMP,END,d,0.2
DALTON,15_3,3,BENE,0.86,5,IND,,d,0.5
DALTON,15_3,3,BENE,1.35,70,CLUMP,START,d,0.9
DALTON,15_3,3,BENE,1.19,5,CLUMP,END,d,0.8
DALTON,15_3,3,BENE,0.23,50,IND,,d,0.3
DALTON,15_3,3,BENE,0.23,50,IND,,d,0.1
DALTON,15_3,3,BENE,0.56,75,IND,,d,0.3
DALTON,15_3,3,BENE,0.86,80,CLUMP,START,d,0.6
DALTON,15_3,3,BENE,0.64,40,CLUMP,END,d,0.3
DALTON,15_3,3,BENE,1.5,10,IND,,d,0.8
DALTON,15_3,3,BENE,0.48,0,IND,,d,0.1
DALTON,15_3,3,BENE,1.04,70,CLUMP,START,d,0.6
DALTON,15_3,3,BENE,0.56,10,CLUMP,END,d,0.2
DALTON,15_3,3,BENE,0.86,0,CLUMP,START,d,0.9
DALTON,15_3,3,BENE,0.41,10,CLUMP,,d,0.1
DALTON,15_3,3,BENE,0.64,0,CLUMP,,d,0.6
DALTON,15_3,3,BENE,0.64,70,CLUMP,,d,0.9
DALTON,15_3,3,BENE,0.64,10,CLUMP,,d,1.1
DALTON,15_3,3,BENE,0.71,10,CLUMP,,d,0.6
DALTON,15_3,3,BENE,0.71,40,CLUMP,,d,0.6
DALTON,15_3,3,BENE,0.56,2,CLUMP,,d,0.3
DALTON,15_3,3,BENE,0.48,5,CLUMP,END,d,0.3
DALTON,15_3,3,BENE,0.71,10,CLUMP,START,d,0.3
DALTON,15_3,3,BENE,0.79,20,CLUMP,END,d,0.5
DALTON,15_3,3,BENE,0.48,10,CLUMP,START,d,0.2
DALTON,15_3,3,BENE,0.23,20,CLUMP,END,d,0.1
DALTON,15_3,3,BENE,0.33,40,CLUMP,START,d,0.1
DALTON,15_3,3,BENE,0.23,50,CLUMP,END,d,0.1
DALTON,15_3,3,BENE,0.33,50,IND,,d,0.1
DALTON,15_3,3,BENE,0.41,20,IND,,d,0.2
DALTON,15_3,3,BENE,0.64,50,IND,,d,0.6
DALTON,15_3,3,BENE,1.04,5,IND,,d,0.6
DALTON,15_3,3,BENE,0.97,30,CLUMP,START,d,0.8
DALTON,15_3,3,BENE,1.04,5,CLUMP,END,d,0.9
DALTON,15_3,3,BENE,1.6,10,CLUMP,START,d,0.9
DALTON,15_3,3,BENE,0.79,5,CLUMP,END,d,0.3
DALTON,15_3,3,BENE,0.86,20,CLUMP,START,d,0.5
DALTON,15_3,3,BENE,0.86,15,CLUMP,END,d,0.3
DALTON,15_3,3,BENE,0.86,25,IND,,d,0.5
DALTON,15_3,3,BENE,2.54,75,IND,,d,3.4
DALTON,15_3,3,BENE,0.23,25,CLUMP,START,d,0.1
DALTON,15_3,3,BENE,0.33,10,CLUMP,,d,0.1
DALTON,15_3,3,BENE,0.23,0,CLUMP,END,d,0.1
DALTON,15_3,3,BENE,0.15,0,CLUMP,START,d,0
DALTON,15_3,3,BENE,0.15,0,CLUMP,END,d,0.1
DALTON,15_3,3,BENE,0.48,50,CLUMP,START,d,0.2
DALTON,15_3,3,BENE,0.64,50,CLUMP,,d,0.5
DALTON,15_3,3,BENE,0.64,50,CLUMP,END,d,0.1
DALTON,15_3,3,BENE,0.71,15,IND,,d,0.3
DALTON,15_3,3,BENE,0.48,25,CLUMP,START,d,0.1
DALTON,15_3,3,BENE,0.33,25,CLUMP,END,d,0.1
DALTON,15_3,3,BENE,0.56,15,IND,,d,0.3
DALTON,15_3,3,BENE,0.56,50,IND,,d,0.2
DALTON,15_3,3,BENE,1.35,5,IND,,d,0.9
DALTON,15_3,3,BENE,0.48,10,CLUMP,START,d,0.1
DALTON,15_3,3,BENE,0.64,10,CLUMP,END,d,0.2
DALTON,15_3,3,BENE,0.64,40,IND,,d,0.3
DALTON,15_3,3,BENE,0.64,50,CLUMP,START,d,0.5
DALTON,15_3,3,BENE,0.33,10,CLUMP,END,d,0.1
DALTON,15_3,3,BENE,1.6,20,IND,,d,1.1
DALTON,15_3,3,BENE,0.56,25,IND,,d,0.3
DALTON,15_3,3,BENE,0.56,10,IND,,d,0.3
DALTON,15_3,3,BENE,1.35,5,IND,,d,0.9
DALTON,15_3,3,BENE,0.79,5,IND,,d,0.6
DALTON,15_3,3,BENE,1.27,20,CLUMP,START,d,1.2
DALTON,15_3,3,BENE,1.19,40,CLUMP,,d,1.2
DALTON,15_3,3,BENE,0.97,80,CLUMP,END,d,2
DALTON,15_3,3,BENE,0.64,25,IND,,d,0.3
DALTON,15_3,3,BENE,0.33,20,CLUMP,START,d,0.1
DALTON,15_3,3,BENE,0.41,40,CLUMP,,d,0.1
DALTON,15_3,3,BENE,1.12,40,CLUMP,,d,0.8
DALTON,15_3,3,BENE,0.86,40,CLUMP,END,d,0.5
DALTON,15_3,3,BENE,0.56,5,IND,,d,0.2
DALTON,15_3,3,BENE,0.41,10,IND,,d,0.1
DALTON,15_3,3,BENE,1.6,30,CLUMP,START,d,0.9
DALTON,15_3,3,BENE,0.56,0,CLUMP,END,d,0.3
DALTON,15_3,3,BENE,0.56,40,IND,,d,0.3
DALTON,15_3,3,BENE,0.97,50,CLUMP,START,d,0.3
DALTON,15_3,3,BENE,1.12,75,CLUMP,END,d,0.9
DALTON,15_3,3,BENE,0.33,50,IND,,d,0.1
DALTON,15_3,3,BENE,0.64,75,CLUMP,START,d,0.2
DALTON,15_3,3,BENE,0.79,5,CLUMP,END,d,0.5
DALTON,15_3,3,BENE,1.12,5,IND,,d,1.2
DALTON,15_3,3,BENE,0.56,10,IND,,d,0.1
DALTON,15_3,3,BENE,0.79,5,CLUMP,START,d,0.5
DALTON,15_3,3,BENE,0.56,40,CLUMP,END,d,0.5
DALTON,15_3,3,BENE,0.97,20,IND,,d,0.6
DALTON,15_3,3,BENE,0.48,5,IND,,d,0.3
DALTON,15_3,3,BENE,0.56,25,CLUMP,START,d,0.5
DALTON,15_3,3,BENE,0.41,25,CLUMP,END,d,0.1
DALTON,15_3,3,BENE,0.41,0,IND,,d,0.1
DALTON,15_3,3,BENE,0.56,30,CLUMP,START,d,0.5
DALTON,15_3,3,BENE,0.33,25,CLUMP,,d,0.5
DALTON,15_3,3,BENE,1.5,40,CLUMP,,d,1.2
DALTON,15_3,3,BENE,1.35,60,CLUMP,,d,3
DALTON,15_3,3,BENE,2.24,90,CLUMP,,d,3.7
DALTON,15_3,3,BENE,0.64,5,CLUMP,END,d,0.5
DALTON,15_3,3,BENE,0.64,40,CLUMP,START,d,2.1
DALTON,15_3,3,BENE,0.71,50,CLUMP,END,d,2.3
DALTON,15_3,3,BENE,0.41,40,CLUMP,START,d,0.2
DALTON,15_3,3,BENE,0.71,10,CLUMP,,d,0.6
DALTON,15_3,3,BENE,0.71,10,CLUMP,,d,0.6
DALTON,15_3,3,BENE,0.79,80,CLUMP,END,d,2.4
DALTON,15_3,3,BENE,1.75,60,IND,,d,1.4
DALTON,15_3,3,BENE,0.33,30,CLUMP,START,d,0.2
DALTON,15_3,3,BENE,0.48,5,CLUMP,,d,0.3
DALTON,15_3,3,BENE,1.6,5,CLUMP,,d,0.9
DALTON,15_3,3,BENE,0.33,0,CLUMP,,d,0.1
DALTON,15_3,3,BENE,0.64,10,CLUMP,,d,0.5
DALTON,15_3,3,BENE,0.33,5,CLUMP,,d,0.1
DALTON,15_3,3,BENE,0.33,0,CLUMP,,d,0.1
DALTON,15_3,3,BENE,1.04,15,CLUMP,,d,0.9
DALTON,15_3,3,BENE,1.12,5,CLUMP,,d,0.9
DALTON,15_3,3,BENE,1.12,5,CLUMP,,d,0.3
DALTON,15_3,3,BENE,1.75,5,CLUMP,,d,1.2
DALTON,15_3,3,BENE,1.19,0,CLUMP,,d,0.9
DALTON,15_3,3,BENE,1.5,15,CLUMP,,d,1.2
DALTON,15_3,3,BENE,0.56,5,CLUMP,,d,0.6
DALTON,15_3,3,BENE,0.56,0,CLUMP,,d,0.5
DALTON,15_3,3,BENE,0.71,10,CLUMP,,d,0.5
DALTON,15_3,3,BENE,0.33,10,CLUMP,END,d,1.8
DALTON,15_3,3,BENE,0.79,10,IND,,d,0.6
DALTON,15_3,3,BENE,2.13,60,CLUMP,START,d,3.7
DALTON,15_3,3,BENE,1.42,30,CLUMP,END,d,1.4
DALTON,15_3,3,BENE,0.97,20,CLUMP,START,d,0.8
DALTON,15_3,3,BENE,0.86,40,CLUMP,,d,0.6
DALTON,15_3,3,BENE,1.5,10,CLUMP,END,d,1.1
DALTON,15_3,3,BENE,0.48,25,IND,,d,0.1
DALTON,15_3,3,BENE,1.19,0,IND,,d,0.9
DALTON,15_3,3,BENE,0.71,10,IND,,d,0.2
DALTON,15_3,3,BENE,0.97,20,CLUMP,START,d,0.5
DALTON,15_3,3,BENE,1.04,25,CLUMP,END,d,0.8
DALTON,15_3,3,BENE,0.41,10,IND,,d,0.1
